Mar 17, 2020 4:32:37 PM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Mar 17, 2020 4:32:37 PM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Mar 17, 2020 4:32:37 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /Users/chu/Sonoma/karaf-4.2.8-self/apache-karaf-4.2.8/lock
Mar 17, 2020 4:32:37 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Mar 17, 2020 4:32:37 PM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
	at org.apache.karaf.cellar.core.discovery.DiscoveryTask.run(DiscoveryTask.java:59) [!/:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [?:1.8.0_222]
	at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:308) [?:1.8.0_222]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:180) [?:1.8.0_222]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:294) [?:1.8.0_222]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_222]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_222]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_222]
Caused by: java.net.UnknownHostException: tony-karaf-service-internal.sonoma: nodename nor servname provided, or not known
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method) ~[?:1.8.0_222]
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929) ~[?:1.8.0_222]
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324) ~[?:1.8.0_222]
	at java.net.InetAddress.getAllByName0(InetAddress.java:1277) ~[?:1.8.0_222]
	at java.net.InetAddress.getAllByName(InetAddress.java:1193) ~[?:1.8.0_222]
	at java.net.InetAddress.getAllByName(InetAddress.java:1127) ~[?:1.8.0_222]
	at okhttp3.Dns$1.lookup(Dns.java:39) ~[!/:?]
	at okhttp3.internal.connection.RouteSelector.resetNextInetSocketAddress(RouteSelector.java:185) ~[!/:?]
	at okhttp3.internal.connection.RouteSelector.nextProxy(RouteSelector.java:149) ~[!/:?]
	at okhttp3.internal.connection.RouteSelector.next(RouteSelector.java:84) ~[!/:?]
	at okhttp3.internal.connection.StreamAllocation.findConnection(StreamAllocation.java:213) ~[!/:?]
	at okhttp3.internal.connection.StreamAllocation.findHealthyConnection(StreamAllocation.java:134) ~[!/:?]
	at okhttp3.internal.connection.StreamAllocation.newStream(StreamAllocation.java:113) ~[!/:?]
	at okhttp3.internal.connection.ConnectInterceptor.intercept(ConnectInterceptor.java:42) ~[!/:?]
	at okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.java:147) ~[!/:?]
	at okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.java:121) ~[!/:?]
	at okhttp3.internal.cache.CacheInterceptor.intercept(CacheInterceptor.java:93) ~[!/:?]
	at okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.java:147) ~[!/:?]
	at okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.java:121) ~[!/:?]
	at okhttp3.internal.http.BridgeInterceptor.intercept(BridgeInterceptor.java:93) ~[!/:?]
	at okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.java:147) ~[!/:?]
	at okhttp3.internal.http.RetryAndFollowUpInterceptor.intercept(RetryAndFollowUpInterceptor.java:125) ~[!/:?]
	at okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.java:147) ~[!/:?]
	at okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.java:121) ~[!/:?]
	at io.fabric8.kubernetes.client.utils.HttpClientUtils$2.intercept(HttpClientUtils.java:95) ~[!/:?]
	at okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.java:147) ~[!/:?]
	at okhttp3.internal.http.RealInterceptorChain.proceed(RealInterceptorChain.java:121) ~[!/:?]
	at okhttp3.RealCall.getResponseWithInterceptorChain(RealCall.java:200) ~[!/:?]
	at okhttp3.RealCall.execute(RealCall.java:77) ~[!/:?]
	at io.fabric8.kubernetes.client.dsl.base.OperationSupport.handleResponse(OperationSupport.java:377) ~[!/:?]
	at io.fabric8.kubernetes.client.dsl.base.OperationSupport.handleResponse(OperationSupport.java:343) ~[!/:?]
	at io.fabric8.kubernetes.client.dsl.base.OperationSupport.handleResponse(OperationSupport.java:327) ~[!/:?]
	at io.fabric8.kubernetes.client.dsl.base.BaseOperation.list(BaseOperation.java:605) ~[!/:?]
	... 10 more
2020-03-18T10:59:03,248 | INFO  | FelixShutdown    | BlueprintExtender                | 46 - org.apache.aries.blueprint.core - 1.10.2 | Destroying container for blueprint bundle org.apache.camel.camel-blueprint/2.24.2
2020-03-18T10:59:03,251 | INFO  | FelixShutdown    | BlueprintExtender                | 46 - org.apache.aries.blueprint.core - 1.10.2 | Destroying container for blueprint bundle org.apache.karaf.jaas.blueprint.config/4.2.8
2020-03-18T10:59:03,254 | INFO  | FelixShutdown    | BlueprintExtender                | 46 - org.apache.aries.blueprint.core - 1.10.2 | Destroying container for blueprint bundle org.apache.aries.blueprint.core/1.10.2
2020-03-18T10:59:03,260 | INFO  | FelixShutdown    | BlueprintExtender                | 46 - org.apache.aries.blueprint.core - 1.10.2 | Destroying container for blueprint bundle org.apache.aries.blueprint.cm/1.3.1
2020-03-18T10:59:03,269 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.log/4.1.3
2020-03-18T10:59:03,278 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.kubernetes/4.1.3
2020-03-18T10:59:03,305 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.utils/4.1.3
2020-03-18T10:59:03,308 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.shell/4.1.3
2020-03-18T10:59:03,309 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.kar/4.1.3
2020-03-18T10:59:03,312 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.hazelcast/4.1.3
2020-03-18T10:59:03,315 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.config/4.1.3
2020-03-18T10:59:03,316 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.features/4.1.3
2020-03-18T10:59:03,318 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.core/4.1.3
2020-03-18T10:59:03,320 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.cellar.bundle/4.1.3
2020-03-18T10:59:03,335 | INFO  | FelixStartLevel  | LifecycleService                 | 113 - com.hazelcast - 3.9.1 | [172.29.2.234]:5701 [cellar] [3.9.1] [172.29.2.234]:5701 is SHUTTING_DOWN
2020-03-18T10:59:03,337 | INFO  | FelixStartLevel  | MigrationManager                 | 113 - com.hazelcast - 3.9.1 | [172.29.2.234]:5701 [cellar] [3.9.1] Shutdown request of [172.29.2.234]:5701 is handled
2020-03-18T10:59:03,341 | INFO  | FelixStartLevel  | ManagementCenterService          | 113 - com.hazelcast - 3.9.1 | [172.29.2.234]:5701 [cellar] [3.9.1] Shutting down Hazelcast Management Center Service
2020-03-18T10:59:03,342 | INFO  | FelixStartLevel  | Node                             | 113 - com.hazelcast - 3.9.1 | [172.29.2.234]:5701 [cellar] [3.9.1] Shutting down multicast service...
2020-03-18T10:59:03,343 | INFO  | FelixStartLevel  | Node                             | 113 - com.hazelcast - 3.9.1 | [172.29.2.234]:5701 [cellar] [3.9.1] Shutting down connection manager...
2020-03-18T10:59:03,347 | INFO  | FelixStartLevel  | Node                             | 113 - com.hazelcast - 3.9.1 | [172.29.2.234]:5701 [cellar] [3.9.1] Shutting down node engine...
2020-03-18T10:59:03,367 | INFO  | FelixStartLevel  | NodeExtension                    | 113 - com.hazelcast - 3.9.1 | [172.29.2.234]:5701 [cellar] [3.9.1] Destroying node NodeExtension.
2020-03-18T10:59:03,368 | INFO  | FelixStartLevel  | Node                             | 113 - com.hazelcast - 3.9.1 | [172.29.2.234]:5701 [cellar] [3.9.1] Hazelcast Shutdown is completed in 30 ms.
2020-03-18T10:59:03,368 | INFO  | FelixStartLevel  | LifecycleService                 | 113 - com.hazelcast - 3.9.1 | [172.29.2.234]:5701 [cellar] [3.9.1] [172.29.2.234]:5701 is SHUTDOWN
2020-03-18T10:59:03,373 | INFO  | FelixStartLevel  | HazelcastOSGiService             | 113 - com.hazelcast - 3.9.1 | HazelcastOSGiServiceImpl{ownerBundle=com.hazelcast [113], hazelcastInstance=null, active=false, id=3.9.1#OSS} has been deregistered as OSGI service and deactivated
2020-03-18T10:59:03,374 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.camel.karaf.camel-karaf-commands/2.24.2
2020-03-18T10:59:03,376 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.event/4.2.8
2020-03-18T10:59:03,379 | INFO  | FelixStartLevel  | Activator                        | 53 - org.apache.camel.camel-core - 2.24.2 | Camel activator stopping
2020-03-18T10:59:03,379 | INFO  | FelixStartLevel  | Activator                        | 53 - org.apache.camel.camel-core - 2.24.2 | Camel activator stopped
2020-03-18T10:59:03,384 | INFO  | activator-1-thread-3 | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.http.core/4.2.8
2020-03-18T10:59:03,384 | INFO  | paxweb-config-1-thread-2 | HttpServiceFactoryImpl           | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.14 | Unbinding bundle: [org.apache.karaf.webconsole.console [80]]
2020-03-18T10:59:03,386 | INFO  | paxweb-config-1-thread-2 | ContextHandler                   | 103 - org.eclipse.jetty.util - 9.4.22.v20191022 | Stopped HttpServiceContext{httpContext=DefaultHttpContext [bundle=org.apache.karaf.webconsole.console [80], contextID=custom]}
2020-03-18T10:59:03,387 | INFO  | activator-1-thread-3 | HttpPlugin                       | 83 - org.apache.karaf.webconsole.http - 4.2.8 | Http plugin deactivated
2020-03-18T10:59:03,388 | INFO  | paxweb-config-1-thread-2 | HttpServiceFactoryImpl           | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.14 | Unbinding bundle: [org.apache.karaf.http.core [77]]
2020-03-18T10:59:03,396 | INFO  | paxweb-config-1-thread-2 | AbstractConnector                | 103 - org.eclipse.jetty.util - 9.4.22.v20191022 | Stopped default@447f43f5{HTTP/1.1,[http/1.1]}{0.0.0.0:8181}
2020-03-18T10:59:03,397 | INFO  | paxweb-config-1-thread-2 | session                          | 103 - org.eclipse.jetty.util - 9.4.22.v20191022 | node0 Stopped scavenging
2020-03-18T10:59:03,397 | INFO  | paxweb-config-1-thread-2 | Activator                        | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.14 | ServerControllerFactory is gone, HTTP Service is not available now.
2020-03-18T10:59:03,398 | INFO  | FelixStartLevel  | Activator                        | 109 - org.ops4j.pax.web.pax-web-runtime - 7.2.14 | Pax Web stopped
2020-03-18T10:59:03,405 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.webconsole.instance/4.2.8
2020-03-18T10:59:03,406 | INFO  | FelixStartLevel  | InstancePlugin                   | 84 - org.apache.karaf.webconsole.instance - 4.2.8 | Instance plugin deactivated
2020-03-18T10:59:03,406 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.webconsole.http/4.2.8
2020-03-18T10:59:03,407 | INFO  | FelixStartLevel  | GogoPlugin                       | 82 - org.apache.karaf.webconsole.gogo - 4.2.8 | Gogo plugin deactivated
2020-03-18T10:59:03,408 | INFO  | FelixStartLevel  | FeaturesPlugin                   | 81 - org.apache.karaf.webconsole.features - 4.2.8 | Features plugin deactivated
2020-03-18T10:59:03,423 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.scr.state/4.2.8
2020-03-18T10:59:03,425 | INFO  | FelixStartLevel  | ServiceComponentRuntimeMBeanImpl | 78 - org.apache.karaf.scr.management - 4.2.8 | Deactivating the Apache Karaf ServiceComponentRuntime MBean
2020-03-18T10:59:03,439 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.system.core/4.2.8
2020-03-18T10:59:03,440 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.shell.ssh/4.2.8
2020-03-18T10:59:03,449 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.config.core/4.2.8
2020-03-18T10:59:03,450 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.log.core/4.2.8
2020-03-18T10:59:03,450 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.kar.core/4.2.8
2020-03-18T10:59:03,450 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.diagnostic.core/4.2.8
2020-03-18T10:59:03,451 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.shell.commands/4.2.8
2020-03-18T10:59:03,451 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.service.core/4.2.8
2020-03-18T10:59:03,451 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.bundle.core/4.2.8
2020-03-18T10:59:03,452 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.package.core/4.2.8
2020-03-18T10:59:03,452 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.features.command/4.2.8
2020-03-18T10:59:03,453 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.instance.core/4.2.8
2020-03-18T10:59:03,453 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.jaas.command/4.2.8
2020-03-18T10:59:03,453 | INFO  | FelixStartLevel  | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Unregistering commands for bundle org.apache.karaf.deployer.kar/4.2.8
2020-03-18T10:59:03,456 | INFO  | FelixStartLevel  | core                             | 13 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.PackageStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@2e8f147e with name osgi.core:type=packageState,version=1.5,framework=org.apache.felix.framework,uuid=a54d1f2e-7231-47c8-a25a-919d514797fc
2020-03-18T10:59:03,457 | INFO  | FelixStartLevel  | core                             | 13 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@2e8f147e with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=a54d1f2e-7231-47c8-a25a-919d514797fc
2020-03-18T10:59:03,457 | INFO  | FelixStartLevel  | core                             | 13 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@2e8f147e with name osgi.core:type=serviceState,version=1.7,framework=org.apache.felix.framework,uuid=a54d1f2e-7231-47c8-a25a-919d514797fc
2020-03-18T10:59:03,457 | INFO  | FelixStartLevel  | core                             | 13 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@2e8f147e with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=a54d1f2e-7231-47c8-a25a-919d514797fc
2020-03-18T10:59:03,457 | INFO  | FelixStartLevel  | core                             | 13 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@2e8f147e with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=a54d1f2e-7231-47c8-a25a-919d514797fc
